date,t_hs,t_hs_set,water_pressure,t_dhw,t_dhw_set,t_return,flow_rate,status_pump,runtime_comp,runtime_pump,posmix,qboh,qch,qwp,qdhw,tvbh2,tliq2,tr2,mode,pump,ehs,bpv,t_vbh,t_r1,v1,total_energy,t_ext,t_hc_set,t_hc,duration
2023-01-03 01:47:08.211901,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.6,14.0,20.5,0,0,0,100,29.5,20.5,0,3006,10.0,42.0,29.5,0:00:07.017370
2023-01-03 01:47:38.270011,28.9,0.0,1.236,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.5,14.0,20.5,0,0,0,100,29.5,20.5,0,3006,10.0,42.0,29.5,0:00:07.034091
2023-01-03 01:48:08.536506,28.9,0.0,1.235,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,100,29.6,20.5,0,3006,10.0,42.0,29.5,0:00:07.241486
2023-01-03 01:48:38.706285,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.7,14.0,20.5,0,0,0,100,29.7,20.5,0,3006,10.0,42.0,29.7,0:00:07.145355
2023-01-03 01:49:08.988423,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.1,14.0,20.5,0,0,0,100,30.0,20.5,0,3006,10.0,42.0,29.9,0:00:07.257349
2023-01-03 01:49:39.206535,28.9,0.0,1.238,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.1,14.0,20.5,0,0,0,100,30.1,20.5,0,3006,10.0,42.0,30.1,0:00:07.193771
2023-01-03 01:50:09.520761,28.9,0.0,1.238,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.2,14.0,20.5,0,0,0,100,30.1,20.5,0,3006,10.0,42.0,30.0,0:00:07.289343
2023-01-03 01:50:39.706689,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.0,14.0,20.5,0,0,0,100,30.0,20.5,0,3006,10.0,42.0,30.1,0:00:07.160987
2023-01-03 01:51:09.924594,28.9,0.0,1.238,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.7,14.0,20.5,0,0,0,100,29.7,20.5,0,3006,10.0,42.0,29.8,0:00:07.193120
2023-01-03 01:51:40.158767,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.6,14.0,20.5,0,0,0,100,29.6,20.5,0,3006,10.0,42.0,29.6,0:00:07.209372
2023-01-03 01:52:10.728890,28.9,0.0,1.238,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.4,14.0,20.5,0,0,0,100,30.4,20.5,0,3006,10.0,42.0,30.4,0:00:07.545160
2023-01-03 01:52:40.947129,28.9,0.0,1.238,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.9,14.0,20.5,0,0,0,100,29.9,20.5,0,3006,10.0,42.0,29.9,0:00:07.193407
2023-01-03 01:53:11.197267,28.9,0.0,1.238,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.2,14.0,20.5,0,0,0,100,30.2,20.5,0,3006,10.0,42.0,30.1,0:00:07.225268
2023-01-03 01:53:41.319422,28.9,0.0,1.238,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,30.0,14.0,20.5,0,0,0,100,30.1,20.5,0,3006,10.0,42.0,30.0,0:00:07.097180
2023-01-03 01:54:11.745495,28.9,0.0,1.235,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.9,14.0,20.5,0,0,0,100,29.9,20.5,0,3006,10.0,42.0,29.8,0:00:07.416971
2023-01-03 01:54:41.963672,28.9,0.0,1.238,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.9,14.0,20.5,0,0,0,100,29.8,20.5,0,3006,10.0,42.0,29.7,0:00:07.193817
2023-01-03 01:55:12.181191,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.8,14.0,20.5,0,0,0,100,29.8,20.5,0,3006,10.0,42.0,29.7,0:00:07.193442
2023-01-03 01:55:42.207345,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.6,14.0,20.5,0,0,0,100,29.6,20.5,0,3006,10.0,42.0,29.6,0:00:07.001382
2023-01-03 01:56:12.473455,28.9,0.0,1.236,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.6,14.0,20.5,0,0,0,100,29.6,20.5,0,3006,10.0,42.0,29.6,0:00:07.241796
2023-01-03 01:56:42.691612,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.7,14.0,20.5,0,0,0,100,29.7,20.5,0,3006,10.0,42.0,29.8,0:00:07.193158
2023-01-03 01:57:12.973688,28.9,0.0,1.237,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.8,14.0,20.5,0,0,0,100,29.9,20.5,0,3006,10.0,42.0,30.0,0:00:07.257217
2023-01-03 01:57:43.191921,28.9,0.0,1.238,44.9,48.0,20.5,0,0,1702,2787,0,13,8420,11229,2843,29.5,14.0,20.5,0,0,0,100,29.5,20.5,0,3006,10.0,42.0,29.5,0:00:07.191370
