local_time,total_input_power,load_power,grid_power,total_battery_power,input_power,day_active_power_peak,active_power,accumulated_yield_energy,daily_yield_energy,grid_voltage_a_phase,b_phase_voltage,c_phase_voltage,power_meter_active_power,grid_frequency,grid_exported_energy,grid_accumulated_energy,storage_state_of_capacity,storage_charge_discharge_power,storage_current_day_charge_capacity,storage_current_day_discharge_capacity,backup_switch_to_off_grid,a_phase_active_power,b_phase_active_power,c_phase_active_power,forward_energy
2022-09-03T10:05:03.324298,5.416,0.885,-0.523,4.008,4.244,1.601,0.0,7140.75,2.03,243.6,237.5,235.3,1.194,49.95,6152.43,855.36,92.0,4.241,6.07,3.39,0.0,0.001,0.001,0.03,8.9825
2022-09-03T10:06:03.143870,5.696,0.983,-0.483,4.23,4.275,1.601,0.0,7140.75,2.03,240.8,237.6,234.8,1.277,49.97,6152.45,855.36,92.0,4.282,6.07,3.39,0.0,0.001,0.002,0.03,8.9825
2022-09-03T10:07:04.180489,5.696,0.983,-0.483,4.23,4.281,1.601,0.0,7140.75,2.03,242.1,236.8,235.8,1.283,49.97,6152.47,855.36,92.0,4.29,6.07,3.39,0.0,0.001,0.001,0.03,8.98375
2022-09-03T10:08:03.409286,5.793,0.22,-1.275,4.298,4.299,1.601,0.0,7140.75,2.03,242.6,236.6,235.6,1.283,49.97,6152.5,855.36,92.0,4.299,6.28,3.39,0.0,0.001,0.001,0.03,8.98375
2022-09-03T10:09:03.649666,5.793,0.22,-1.275,4.298,4.293,1.601,0.0,7140.75,2.03,242.3,237.1,234.5,1.36,49.97,6152.52,855.36,93.0,4.293,6.28,3.39,0.0,0.001,0.001,0.03,8.985
2022-09-03T10:10:03.698365,5.822,0.234,-1.281,4.307,4.294,1.601,0.0,7140.75,2.03,239.8,237.1,235.8,1.371,49.97,6152.54,855.36,93.0,4.294,6.28,3.39,0.0,0.001,0.001,0.03,8.985
2022-09-03T10:11:04.674033,5.822,0.234,-1.281,4.307,4.303,1.601,0.536,7140.75,2.03,242.5,239.3,233.3,1.942,49.97,6152.56,855.36,93.0,3.767,6.48,3.39,0.0,0.001,0.001,0.03,8.98625
2022-09-03T10:12:03.699857,5.791,0.131,-1.366,4.294,4.314,1.601,0.235,7140.76,2.04,240.8,239.6,233.1,1.649,49.97,6152.6,855.36,93.0,4.079,6.48,3.39,0.0,0.001,0.001,0.029,8.9875
2022-09-03T10:13:03.320032,5.791,0.131,-1.366,4.294,4.354,1.601,0.0,7140.76,2.04,238.8,238.8,234.8,1.388,49.97,6152.62,855.36,93.0,4.356,6.48,3.39,0.0,0.001,0.002,0.03,8.9875
2022-09-03T10:14:03.626980,5.791,0.131,-1.366,4.294,4.35,1.601,0.0,7140.76,2.04,241.1,239.6,234.8,1.384,49.99,6152.64,855.36,93.0,4.349,6.64,3.39,0.0,0.001,0.002,0.03,8.98875
2022-09-03T10:15:08.887344,5.842,0.119,-1.382,4.341,,,,,,,,,,,,,,,,,,0.001,0.001,0.03,8.98875
2022-09-03T10:16:09.169315,,,,,4.336,1.601,0.0,7140.76,2.04,241.6,239.1,235.3,1.385,49.97,6152.7,855.36,94.0,4.36,6.64,3.39,0.0,0.001,0.002,0.03,8.98875
2022-09-03T10:17:04.629390,5.868,0.125,-1.386,4.357,4.372,1.601,0.0,7140.76,2.04,241.6,238.8,237.5,1.39,50.0,6152.72,855.36,95.0,4.374,6.78,3.39,0.0,0.001,0.002,0.03,8.99
2022-09-03T10:18:06.125660,5.908,0.126,-1.395,4.387,4.389,1.601,0.0,7140.76,2.04,242.3,235.1,236.1,1.393,50.0,6152.74,855.36,95.0,4.387,6.78,3.39,0.0,0.001,0.001,0.03,8.99
2022-09-03T10:19:04.005970,5.92,0.129,-1.392,4.399,4.416,1.601,0.0,7140.76,2.04,241.8,238.0,237.6,1.397,50.0,6152.75,855.36,95.0,4.416,6.78,3.39,0.0,0.001,0.001,0.031,8.99125
2022-09-03T10:20:03.341687,5.932,0.129,-1.399,4.404,4.301,4.308,4.301,7140.78,2.06,243.6,240.1,237.5,5.691,50.0,6152.81,855.36,95.0,0.0,6.99,3.39,0.0,0.001,0.001,0.03,8.99125
2022-09-03T10:21:03.366672,5.812,0.151,-5.661,0.0,4.312,4.332,4.312,7140.85,2.13,245.0,239.6,237.6,5.69,50.02,6152.91,855.36,95.0,0.0,6.99,3.39,0.0,0.001,0.001,0.03,8.99125
2022-09-03T10:22:03.675857,5.79,0.143,-5.647,0.0,4.29,4.332,4.29,7140.93,2.21,244.1,238.6,237.0,5.542,50.02,6153.0,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,8.9925
2022-09-03T10:23:05.332677,5.759,0.27,-5.489,0.0,4.273,4.332,4.273,7141.0,2.28,243.8,237.3,238.6,5.562,50.0,6153.08,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.002,0.031,8.9925
2022-09-03T10:24:03.431537,5.859,0.23,-5.629,0.0,4.326,4.338,4.326,7141.07,2.35,243.3,236.6,238.8,5.627,50.0,6153.18,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,8.99375
2022-09-03T10:25:03.489053,5.891,0.243,-5.648,0.0,4.347,4.35,4.347,7141.14,2.42,243.8,237.5,238.6,5.641,49.99,6153.27,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.002,0.03,8.99375
2022-09-03T10:26:03.221206,5.866,0.242,-5.624,0.0,4.38,4.38,4.38,7141.21,2.49,244.8,238.8,239.5,5.688,50.0,6153.37,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.031,8.99375
2022-09-03T10:27:03.525155,5.951,0.24,-5.711,0.0,4.38,4.402,4.38,7141.29,2.57,244.8,238.8,238.3,5.795,50.02,6153.47,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.031,8.995
2022-09-03T10:28:03.737029,5.986,0.156,-5.83,0.0,4.421,4.43,4.421,7141.36,2.64,245.6,238.8,239.8,5.833,50.02,6153.56,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.002,0.031,8.995
2022-09-03T10:29:04.105686,5.986,0.14,-5.846,0.0,4.427,4.435,4.427,7141.44,2.72,245.3,238.5,239.6,5.843,50.02,6153.66,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.001,0.03,8.99625
2022-09-03T10:30:03.310303,6.012,0.149,-5.863,0.0,4.44,4.452,4.44,7141.51,2.79,245.3,238.6,238.6,5.857,50.02,6153.75,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.001,0.03,8.99625
2022-09-03T10:31:04.658366,6.014,0.152,-5.862,0.0,4.451,4.453,4.451,7141.58,2.86,246.6,238.3,239.3,5.858,49.99,6153.85,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.002,0.031,8.9975
2022-09-03T10:32:04.310638,6.004,0.133,-5.871,0.0,4.46,4.465,4.46,7141.66,2.94,247.3,240.3,238.3,5.877,50.0,6153.95,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,8.9975
2022-09-03T10:33:03.370017,6.053,0.167,-5.886,0.0,4.479,4.486,4.479,7141.73,3.01,246.6,240.3,238.8,5.908,50.0,6154.04,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,8.9975
2022-09-03T10:34:04.567130,4.202,0.914,-3.288,0.0,3.667,4.594,3.667,7141.8,3.08,244.8,237.3,238.1,5.639,49.99,6154.14,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,8.99875
2022-09-03T10:35:08.238300,6.151,0.128,-6.023,0.0,,,,,,,,,,,,,,,,,,0.002,0.001,0.03,8.99875
2022-09-03T10:36:08.343000,,,,,4.526,4.594,4.526,7141.95,3.23,246.5,239.5,237.1,5.955,49.97,6154.35,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.0
2022-09-03T10:37:02.929837,6.117,0.148,-5.969,0.0,4.521,4.594,4.521,7142.02,3.3,246.3,239.3,236.8,5.958,50.0,6154.43,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.002,0.03,9.0
2022-09-03T10:38:03.111737,6.101,0.147,-5.954,0.0,4.525,4.594,4.525,7142.1,3.38,247.3,238.8,236.8,5.961,50.0,6154.54,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.002,0.03,9.0
2022-09-03T10:39:04.552841,6.094,0.149,-5.945,0.0,4.522,4.594,4.522,7142.17,3.45,246.6,239.6,236.6,5.956,49.99,6154.64,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.002,0.03,9.00125
2022-09-03T10:40:08.688419,6.114,0.144,-5.97,0.0,,,,,,,,,,,,,,,,,,0.002,0.002,0.031,9.0025
2022-09-03T10:41:07.790453,,,,,4.534,4.594,4.534,7142.33,3.61,246.8,237.8,239.1,5.887,50.0,6154.83,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.00375
2022-09-03T10:42:03.664402,6.156,0.264,-5.892,0.0,4.561,4.594,4.561,7142.4,3.68,247.1,238.0,239.1,5.911,50.02,6154.93,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.002,0.03,9.00375
2022-09-03T10:43:05.740194,6.153,0.243,-5.91,0.0,4.564,4.594,4.564,7142.48,3.76,246.8,239.1,238.8,5.918,50.02,6155.02,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.002,0.031,9.00375
2022-09-03T10:44:04.659613,6.179,0.25,-5.929,0.0,4.58,4.594,4.58,7142.55,3.83,247.5,238.8,239.1,5.948,50.0,6155.12,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.031,9.005
2022-09-03T10:45:07.695969,6.204,0.249,-5.955,0.0,,,,,,,,,,,,,,,,,,0.002,0.001,0.03,9.005
2022-09-03T10:46:06.741261,6.216,0.165,-6.051,0.0,4.602,4.603,4.602,7142.71,3.98,248.1,239.1,238.1,6.053,49.99,6155.33,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.001,0.031,9.00625
2022-09-03T10:47:04.603193,6.21,0.151,-6.059,0.0,4.613,4.613,4.613,7142.79,4.06,248.5,236.8,238.1,6.073,50.0,6155.43,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.001,0.03,9.00625
2022-09-03T10:48:05.098280,6.243,0.151,-6.092,0.0,4.632,4.633,4.632,7142.86,4.14,247.3,237.3,238.3,6.106,49.97,6155.52,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.001,0.03,9.0075
2022-09-03T10:49:03.444181,6.277,0.159,-6.118,0.0,4.651,4.652,4.651,7142.94,4.22,247.6,237.6,238.1,6.13,50.0,6155.62,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.00875
2022-09-03T10:50:08.462688,6.275,0.152,-6.123,0.0,,,,,,,,,,,,,,,,,,0.002,0.002,0.03,9.00875
2022-09-03T10:51:06.031673,6.305,0.152,-6.153,0.0,4.675,4.675,4.675,7143.09,4.37,249.3,238.3,237.1,6.149,50.0,6155.83,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.002,0.03,9.01
2022-09-03T10:52:03.712551,6.313,0.147,-6.166,0.0,4.688,4.689,4.688,7143.17,4.45,248.8,238.6,238.6,6.173,50.0,6155.93,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.01
2022-09-03T10:53:03.965203,6.322,0.151,-6.171,0.0,4.698,4.699,4.698,7143.25,4.53,249.1,236.6,237.8,6.19,50.0,6156.04,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.001,0.031,9.01125
2022-09-03T10:54:02.634001,6.343,0.147,-6.196,0.0,4.712,4.713,4.712,7143.33,4.6,248.3,237.6,237.8,6.202,50.0,6156.14,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.01125
2022-09-03T10:55:07.892911,6.354,0.152,-6.202,0.0,,,,,,,,,,,,,,,,,,0.002,0.002,0.03,9.01125
2022-09-03T10:56:08.697577,,,,,4.735,4.738,4.735,7143.49,4.76,248.6,239.8,236.3,6.225,50.0,6156.35,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.0125
2022-09-03T10:57:04.256606,6.391,0.152,-6.239,0.0,4.745,4.746,4.745,7143.56,4.84,249.5,240.5,236.1,6.244,50.0,6156.45,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.002,0.03,9.0125
2022-09-03T10:58:03.380829,6.412,0.163,-6.249,0.0,4.752,4.754,4.752,7143.64,4.92,249.6,240.5,235.8,6.262,50.0,6156.56,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.002,0.03,9.01375
2022-09-03T10:59:04.170426,6.422,0.162,-6.26,0.0,4.548,4.764,4.548,7143.72,5.0,248.5,239.8,235.6,6.056,50.0,6156.66,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.01375
2022-09-03T11:00:08.332996,6.465,0.259,-6.206,0.0,,,,,,,,,,,,,,,,,,0.001,0.001,0.03,9.01375
2022-09-03T11:01:07.792077,,,,,4.831,4.832,4.831,7143.88,5.16,247.6,237.8,239.8,6.262,50.0,6156.87,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.002,0.031,9.015
2022-09-03T11:02:04.922250,6.549,0.248,-6.301,0.0,4.866,4.872,4.866,7143.96,5.24,247.6,236.8,238.6,6.31,49.97,6156.97,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.001,0.03,9.015
2022-09-03T11:03:04.211794,6.572,0.241,-6.331,0.0,4.896,4.896,4.896,7144.04,5.32,247.1,237.3,239.3,6.358,49.97,6157.08,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.031,9.01625
2022-09-03T11:04:03.010234,6.595,0.24,-6.355,0.0,4.924,4.924,4.924,7144.12,5.4,246.3,237.1,238.3,6.394,49.97,6157.18,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.001,0.031,9.01625
2022-09-03T11:05:07.541970,6.642,0.156,-6.486,0.0,,,,,,,,,,,,,,,,,,0.001,0.001,0.031,9.0175
2022-09-03T11:06:07.003218,,,,,4.949,4.951,4.949,7144.29,5.57,247.6,238.1,238.8,6.521,49.97,6157.41,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.031,9.0175
2022-09-03T11:07:03.364740,6.662,0.148,-6.514,0.0,4.967,4.97,4.967,7144.37,5.65,249.6,238.8,236.3,6.537,49.99,6157.5,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.0175
2022-09-03T11:08:04.806064,6.692,0.156,-6.536,0.0,4.977,4.983,4.977,7144.45,5.73,248.8,240.3,237.8,6.546,50.0,6157.62,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.01875
2022-09-03T11:09:04.665537,6.709,0.158,-6.551,0.0,4.959,4.984,4.959,7144.53,5.81,248.8,239.8,237.3,6.473,50.0,6157.72,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.01875
2022-09-03T11:10:08.004011,6.689,0.161,-6.528,0.0,,,,,,,,,,,,,,,,,,0.002,0.001,0.031,9.02
2022-09-03T11:11:05.563860,6.557,0.114,-6.443,0.0,4.794,4.984,4.794,7144.7,5.98,247.5,240.8,235.8,6.304,50.0,6157.95,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.002,0.03,9.02
2022-09-03T11:12:05.387520,6.38,0.174,-6.206,0.0,4.659,4.984,4.659,7144.78,6.06,246.8,240.6,236.8,6.15,50.0,6158.04,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.001,0.03,9.02
2022-09-03T11:13:03.121768,6.296,0.114,-6.182,0.0,4.915,4.984,4.915,7144.86,6.14,247.3,240.3,235.6,6.507,50.0,6158.16,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.02125
2022-09-03T11:14:03.778086,6.632,0.125,-6.507,0.0,4.89,4.984,4.89,7144.94,6.22,247.8,242.1,238.3,6.501,49.97,6158.25,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.002,0.031,9.02125
2022-09-03T11:15:08.241495,6.681,0.155,-6.526,0.0,,,,,,,,,,,,,,,,,,0.001,0.002,0.03,9.0225
2022-09-03T11:16:07.996223,,,,,4.966,4.984,4.966,7145.1,6.38,249.3,242.8,236.1,6.622,50.0,6158.49,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.0225
2022-09-03T11:17:02.916012,6.808,0.15,-6.658,0.0,5.08,5.109,5.08,7145.19,6.47,249.5,242.6,235.0,6.734,50.02,6158.58,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.0225
2022-09-03T11:18:05.175048,6.877,0.125,-6.752,0.0,5.171,5.172,5.171,7145.28,6.55,247.6,242.8,237.1,6.853,50.0,6158.7,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.02375
2022-09-03T11:19:03.736034,6.977,0.125,-6.852,0.0,5.09,5.242,5.09,7145.36,6.64,245.5,240.6,237.3,6.523,49.97,6158.81,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.025
2022-09-03T11:20:04.370602,6.865,0.17,-6.695,0.0,4.88,5.242,4.88,7145.44,6.72,246.3,240.8,237.8,6.158,49.99,6158.93,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.02625
2022-09-03T11:21:04.012605,6.346,0.248,-6.098,0.0,4.67,5.242,4.67,7145.52,6.8,246.5,239.6,236.8,6.098,49.99,6159.02,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.02625
2022-09-03T11:22:03.412609,6.303,0.221,-6.082,0.0,4.617,5.242,4.617,7145.6,6.88,246.1,240.1,236.8,6.204,49.99,6159.12,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.031,9.02625
2022-09-03T11:23:04.556672,6.244,0.164,-6.08,0.0,4.602,5.242,4.602,7145.68,6.96,246.6,241.0,237.8,5.932,49.97,6159.22,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.002,0.03,9.0275
2022-09-03T11:24:03.853709,6.304,0.163,-6.141,0.0,4.985,5.242,4.985,7145.76,7.03,247.6,240.5,237.1,6.416,49.97,6159.33,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.0275
2022-09-03T11:25:07.813224,6.415,0.141,-6.274,0.0,,,,,,,,,,,,,,,,,,0.002,0.002,0.03,9.02875
2022-09-03T11:26:07.727304,,,,,5.146,5.242,5.146,7145.92,7.2,250.3,239.8,237.6,6.81,49.97,6159.54,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.02875
2022-09-03T11:27:03.112460,7.072,0.115,-6.957,0.0,5.164,5.27,5.164,7146.0,7.28,250.3,239.3,238.5,6.797,49.99,6159.66,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.03125
2022-09-03T11:28:03.825274,6.942,0.168,-6.774,0.0,4.966,5.27,4.966,7146.09,7.36,250.1,237.1,238.6,6.591,50.0,6159.77,855.36,95.0,0.0,7.13,3.39,0.0,0.002,0.001,0.03,9.03125
2022-09-03T11:29:03.954290,6.839,0.129,-6.71,0.0,4.965,5.27,4.965,7146.17,7.45,249.8,238.6,237.6,6.546,50.0,6159.87,855.36,95.0,0.0,7.13,3.39,0.0,0.001,0.001,0.03,9.03125
2022-09-03T11:30:07.767446,6.455,0.236,-6.219,0.0,,,,,,,,,,,,,,,,,,0.002,0.002,0.031,9.0325
2022-09-03T11:31:07.811306,,,,,4.853,5.27,4.853,7146.33,7.61,249.6,237.1,240.1,5.564,50.0,6160.08,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.0325
2022-09-03T11:32:04.608352,6.462,0.836,-5.626,0.0,4.777,5.27,4.777,7146.4,7.68,248.6,238.3,240.1,5.381,50.0,6160.16,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.03375
2022-09-03T11:33:05.087921,6.347,1.0,-5.347,0.0,4.759,5.27,4.759,7146.48,7.76,250.0,238.6,239.6,5.411,50.0,6160.25,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.03375
2022-09-03T11:34:03.721822,6.463,0.946,-5.517,0.0,4.84,5.27,4.84,7146.56,7.84,250.6,238.5,238.3,5.677,49.97,6160.35,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.03,9.03375
2022-09-03T11:35:06.712298,6.717,0.851,-5.866,0.0,4.953,5.27,4.953,7146.65,7.92,250.0,238.8,239.8,5.77,49.97,6160.45,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.035
2022-09-03T11:36:05.519705,6.587,0.936,-5.651,0.0,4.818,5.27,4.818,7146.73,8.0,246.6,240.1,238.0,5.617,50.0,6160.54,855.36,95.0,0.0,7.14,3.39,0.0,0.001,0.002,0.03,9.035
2022-09-03T11:37:04.590789,6.616,0.846,-5.77,0.0,4.931,5.27,4.931,7146.81,8.09,246.5,240.3,238.3,5.807,49.97,6160.64,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.03625
2022-09-03T11:38:03.476034,6.532,1.029,-5.503,0.0,4.957,5.27,4.957,7146.89,8.17,246.8,239.3,238.8,5.682,50.0,6160.72,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.03,9.03625
2022-09-03T11:39:04.219677,6.634,0.94,-5.694,0.0,4.903,5.27,4.903,7146.97,8.25,248.6,238.3,239.3,5.697,50.0,6160.81,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.0375
2022-09-03T11:40:04.561635,6.715,0.941,-5.774,0.0,5.061,5.27,5.061,7147.06,8.34,248.8,238.8,237.6,5.824,50.0,6160.91,855.36,95.0,0.0,7.14,3.39,0.0,0.001,0.002,0.031,9.0375
2022-09-03T11:41:04.102446,6.488,0.921,-5.567,0.0,4.889,5.27,4.889,7147.14,8.42,248.3,238.1,238.1,5.626,49.97,6161.02,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.0375
2022-09-03T11:42:03.707832,6.689,0.938,-5.751,0.0,4.814,5.27,4.814,7147.22,8.5,249.3,239.6,239.3,5.666,50.0,6161.1,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.03875
2022-09-03T11:43:03.848829,6.785,0.849,-5.936,0.0,4.648,5.27,4.648,7147.3,8.58,248.3,237.1,238.3,5.271,50.0,6161.2,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.03,9.03875
2022-09-03T11:44:06.111750,4.47,0.676,-3.794,0.0,4.536,5.27,4.536,7147.37,8.65,248.1,237.8,239.8,5.433,49.99,6161.27,855.36,95.0,0.0,7.14,3.39,0.0,0.001,0.002,0.03,9.04
2022-09-03T11:45:02.672001,6.459,0.891,-5.568,0.0,4.852,5.27,4.852,7147.45,8.72,247.6,238.5,239.3,5.662,50.0,6161.37,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.04
2022-09-03T11:46:04.429487,6.672,0.971,-5.701,0.0,4.605,5.27,4.605,7147.53,8.81,247.1,237.1,239.8,5.428,50.0,6161.47,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.04
2022-09-03T11:47:03.001525,6.626,0.866,-5.76,0.0,4.973,5.27,4.973,7147.61,8.89,247.1,237.3,240.3,5.778,49.99,6161.56,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.04125
2022-09-03T11:48:03.772220,6.045,0.845,-5.2,0.0,4.312,5.27,4.312,7147.69,8.97,246.6,236.1,237.3,5.333,50.0,6161.64,855.36,95.0,0.0,7.14,3.39,0.0,0.001,0.002,0.031,9.04125
2022-09-03T11:49:05.308053,6.26,0.755,-5.505,0.0,4.489,5.27,4.489,7147.76,9.04,247.8,236.0,238.1,5.248,50.0,6161.75,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.0425
2022-09-03T11:50:08.321911,6.804,0.844,-5.96,0.0,,,,,,,,,,,,,,,,,,0.002,0.002,0.031,9.0425
2022-09-03T11:51:05.222502,6.49,0.703,-5.787,0.0,5.008,5.27,5.008,7147.93,9.21,248.8,238.6,240.1,5.908,49.99,6161.93,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.0425
2022-09-03T11:52:03.645366,6.862,0.918,-5.944,0.0,5.087,5.27,5.087,7148.01,9.29,247.3,239.8,241.3,6.076,50.02,6162.04,855.36,95.0,0.0,7.14,3.39,0.0,0.002,0.002,0.031,9.04375
2022-09-03T11:53:05.617001,7.147,0.927,-6.22,0.0,5.358,5.415,5.358,7148.1,9.38,247.1,238.3,240.8,6.329,50.0,6162.14,855.36,95.0,0.0,7.15,3.39,0.0,0.002,0.002,0.031,9.04375
2022-09-03T11:54:04.129179,7.172,0.91,-6.262,0.0,4.587,5.415,4.587,7148.19,9.46,247.6,238.6,241.8,6.035,50.0,6162.25,855.36,95.0,0.0,7.15,3.39,0.0,0.002,0.002,0.031,9.045
2022-09-03T11:55:07.703282,6.898,0.868,-6.03,0.0,,,,,,,,,,,,,,,,,,0.002,0.002,0.03,9.04625
2022-09-03T11:56:08.067160,,,,,4.065,5.415,4.065,7148.33,9.61,245.8,237.3,239.8,4.908,50.0,6162.41,855.36,95.0,0.0,7.15,3.39,0.0,0.002,0.002,0.031,9.0475
2022-09-03T11:57:03.075499,5.088,1.061,-4.027,0.0,3.65,5.415,3.65,7148.4,9.68,243.6,236.6,240.6,4.106,50.02,6162.47,855.36,95.0,0.0,7.15,3.39,0.0,0.002,0.002,0.031,9.0475
2022-09-03T11:58:03.681386,4.961,0.968,-3.993,0.0,3.775,5.415,3.775,7148.46,9.74,244.8,238.5,238.1,4.581,50.04,6162.56,855.36,95.0,0.0,7.15,3.39,0.0,0.001,0.001,0.031,9.0475
2022-09-03T11:59:04.914222,4.83,0.242,-4.588,0.0,3.484,5.415,3.484,7148.52,9.8,244.6,239.8,238.1,4.494,50.02,6162.64,855.36,95.0,0.0,7.15,3.39,0.0,0.001,0.001,0.03,9.04875
2022-09-03T12:00:08.222920,5.737,0.241,-5.496,0.0,,,,,,,,,,,,,,,,,,0.002,0.002,0.031,9.05
2022-09-03T12:01:08.495955,,,,,4.593,5.415,4.593,7148.66,9.94,245.8,241.6,238.1,5.573,50.0,6162.81,855.36,95.0,0.0,7.15,3.39,0.0,0.001,0.002,0.031,9.05125
2022-09-03T12:02:03.731894,5.478,0.275,-5.203,0.0,3.788,5.415,3.788,7148.73,10.01,245.6,240.8,238.1,4.918,50.0,6162.89,855.36,95.0,0.0,7.15,3.39,0.0,0.001,0.002,0.031,9.05125
2022-09-03T12:03:03.554553,6.473,0.136,-6.337,0.0,4.863,5.415,4.863,7148.81,10.09,248.8,242.1,239.6,6.413,50.0,6163.0,855.36,95.0,0.0,7.15,3.39,0.0,0.002,0.002,0.031,9.05125
2022-09-03T12:04:04.506550,5.48,0.426,-5.054,0.0,3.378,5.415,3.378,7148.87,10.15,243.3,238.8,239.6,4.538,50.0,6163.08,855.36,95.0,0.0,7.15,3.39,0.0,0.001,0.001,0.031,9.0525
2022-09-03T12:05:08.554862,4.642,0.112,-4.53,0.0,,,,,,,,,,,,,,,,,,0.001,0.002,0.031,9.0525
2022-09-03T12:06:07.402620,,,,,3.761,5.415,3.761,7148.98,10.26,245.1,238.3,240.3,5.141,50.0,6163.24,855.36,95.0,0.0,7.15,3.39,0.0,0.002,0.002,0.031,9.05375
2022-09-03T12:07:04.156982,5.718,0.13,-5.588,0.0,4.709,5.415,4.709,7149.05,10.33,247.8,238.8,241.8,6.467,50.0,6163.33,855.36,95.0,0.0,7.15,3.39,0.0,0.001,0.002,0.031,9.05375
