input_power,day_active_power_peak,active_power,accumulated_yield_energy,daily_yield_energy,power_meter_active_power,grid_exported_energy,grid_accumulated_energy,storage_state_of_capacity,storage_charge_discharge_power,storage_current_day_charge_capacity,storage_current_day_discharge_capacity,system_time,backup_switch_to_off_grid,local_time,sampling_duration
0,7023,994,6917.13,24.16,-1,5934.1,854.5,73.0,-994,11.93,9.95,2022-08-25 20:40:02+00:00,0,2022-08-25T21:40:06.329535,3.1
0,7023,948,6917.15,24.18,0,5934.1,854.5,73.0,-948,11.93,9.95,2022-08-25 20:41:05+00:00,0,2022-08-25T21:41:09.420966,3.1
0,7023,929,6917.17,24.19,-14,5934.1,854.5,73.0,-929,11.93,10.01,2022-08-25 20:42:08+00:00,0,2022-08-25T21:42:12.456439,3.0
0,7023,931,6917.18,24.21,-6,5934.1,854.5,73.0,-931,11.93,10.01,2022-08-25 20:43:12+00:00,0,2022-08-25T21:43:15.604697,3.1
0,7023,1010,6917.2,24.23,-26,5934.1,854.5,73.0,-1000,11.93,10.07,2022-08-25 20:44:14+00:00,0,2022-08-25T21:44:18.962127,3.3
0,7023,1029,6917.22,24.25,-4,5934.1,854.5,72.0,-1029,11.93,10.07,2022-08-25 20:45:17+00:00,0,2022-08-25T21:45:22.300462,3.3
0,7023,1026,6917.24,24.27,-12,5934.1,854.5,72.0,-1026,11.93,10.07,2022-08-25 20:46:21+00:00,0,2022-08-25T21:46:25.678919,3.3
0,7023,1026,6917.25,24.28,-26,5934.1,854.5,72.0,-1026,11.93,10.14,2022-08-25 20:47:25+00:00,0,2022-08-25T21:47:28.943289,3.2
0,7023,1027,6917.27,24.3,-13,5934.1,854.5,72.0,-1023,11.93,10.14,2022-08-25 20:48:28+00:00,0,2022-08-25T21:48:32.074750,3.1
0,7023,876,6917.29,24.32,-24,5934.1,854.5,72.0,-876,11.93,10.14,2022-08-25 20:49:30+00:00,0,2022-08-25T21:49:35.215134,3.1
0,7023,926,6917.3,24.33,-6,5934.1,854.5,72.0,-926,11.93,10.2,2022-08-25 20:50:34+00:00,0,2022-08-25T21:50:38.343462,3.1
0,7023,935,6917.32,24.35,-5,5934.1,854.5,72.0,-935,11.93,10.2,2022-08-25 20:51:37+00:00,0,2022-08-25T21:51:41.516880,3.1
0,7023,966,6917.34,24.37,1,5934.1,854.5,72.0,-966,11.93,10.2,2022-08-25 20:52:41+00:00,0,2022-08-25T21:52:44.518330,2.9
0,7023,954,6917.35,24.38,-32,5934.1,854.5,72.0,-954,11.93,10.25,2022-08-25 20:53:43+00:00,0,2022-08-25T21:53:47.701691,3.1
0,7023,1147,6917.37,24.4,31,5934.1,854.5,72.0,-1147,11.93,10.25,2022-08-25 20:54:45+00:00,0,2022-08-25T21:54:50.684179,3.0
0,7023,1090,6917.39,24.42,-59,5934.1,854.5,72.0,-1090,11.93,10.31,2022-08-25 20:55:50+00:00,0,2022-08-25T21:55:53.664537,2.9
0,7023,1001,6917.41,24.44,-8,5934.1,854.5,72.0,-1001,11.93,10.31,2022-08-25 20:56:53+00:00,0,2022-08-25T21:56:56.785727,3.1
0,7023,998,6917.43,24.46,8,5934.1,854.5,72.0,-968,11.93,10.31,2022-08-25 20:57:55+00:00,0,2022-08-25T21:57:59.974296,3.1
0,7023,952,6917.44,24.47,-24,5934.1,854.5,72.0,-958,11.93,10.37,2022-08-25 20:58:59+00:00,0,2022-08-25T21:59:03.186572,3.2
0,7023,930,6917.46,24.49,-28,5934.1,854.5,71.0,-930,11.93,10.37,2022-08-25 21:00:01+00:00,0,2022-08-25T22:00:06.237575,3.0
0,7023,985,6917.48,24.51,-13,5934.1,854.5,71.0,-985,11.93,10.37,2022-08-25 21:01:05+00:00,0,2022-08-25T22:01:09.445980,3.2
0,7023,862,6917.5,24.53,-41,5934.1,854.5,71.0,-862,11.93,10.44,2022-08-25 21:02:07+00:00,0,2022-08-25T22:02:12.492087,3.0
0,7023,909,6917.51,24.54,7,5934.1,854.5,71.0,-909,11.93,10.44,2022-08-25 21:03:10+00:00,0,2022-08-25T22:03:15.537361,3.0
0,7023,890,6917.53,24.56,5,5934.1,854.5,71.0,-896,11.93,10.44,2022-08-25 21:04:14+00:00,0,2022-08-25T22:04:18.718908,3.1
0,7023,897,6917.54,24.57,13,5934.1,854.5,71.0,-897,11.93,10.5,2022-08-25 21:05:17+00:00,0,2022-08-25T22:05:21.881947,3.1
0,7023,918,6917.56,24.59,-3,5934.1,854.5,71.0,-918,11.93,10.5,2022-08-25 21:06:21+00:00,0,2022-08-25T22:06:25.157231,3.2
0,7023,854,6917.58,24.6,6,5934.1,854.5,71.0,-854,11.93,10.55,2022-08-25 21:07:23+00:00,0,2022-08-25T22:07:28.377476,3.2
0,7023,405,6917.58,24.61,20,5934.1,854.5,71.0,-430,11.93,10.55,2022-08-25 21:08:26+00:00,0,2022-08-25T22:08:31.798873,3.4
0,7023,404,6917.59,24.62,0,5934.1,854.5,71.0,-399,11.93,10.55,2022-08-25 21:09:29+00:00,0,2022-08-25T22:09:34.911146,3.1
0,7023,451,6917.6,24.63,36,5934.1,854.5,71.0,-451,11.93,10.59,2022-08-25 21:10:34+00:00,0,2022-08-25T22:10:37.894437,2.9
0,7023,450,6917.61,24.64,-19,5934.1,854.5,71.0,-450,11.93,10.59,2022-08-25 21:11:36+00:00,0,2022-08-25T22:11:41.076528,3.1
0,7023,433,6917.62,24.65,-47,5934.1,854.5,71.0,-433,11.93,10.59,2022-08-25 21:12:40+00:00,0,2022-08-25T22:12:44.154154,3.0
0,7023,448,6917.62,24.65,-3,5934.1,854.5,71.0,-448,11.93,10.63,2022-08-25 21:13:43+00:00,0,2022-08-25T22:13:47.218512,3.0
0,7023,468,6917.63,24.66,-6,5934.1,854.5,71.0,-466,11.93,10.63,2022-08-25 21:14:47+00:00,0,2022-08-25T22:14:50.415581,3.2
0,7023,441,6917.64,24.67,19,5934.1,854.5,71.0,-441,11.93,10.63,2022-08-25 21:15:47+00:00,0,2022-08-25T22:15:53.674060,3.2
2022-08-25T22:16:59.494309,5.8
0,7023,444,6917.66,24.69,-6,5934.1,854.5,71.0,2022-08-25T22:18:02.644676,3.1
0,7023,384,6917.66,24.69,0,5934.1,854.5,71.0,-384,11.93,10.67,2022-08-25 21:19:00+00:00,0,2022-08-25T22:19:05.935294,3.2
0,7023,409,6917.67,24.7,-88,5934.1,854.5,71.0,-409,11.93,10.67,2022-08-25 21:20:03+00:00,0,2022-08-25T22:20:09.242572,3.3
0,7023,628,6917.68,24.71,-37,5934.1,854.5,71.0,-628,11.93,10.67,2022-08-25 21:21:08+00:00,0,2022-08-25T22:21:12.246928,2.9
0,7023,513,6917.69,24.72,39,5934.1,854.5,71.0,-513,11.93,10.71,2022-08-25 21:22:10+00:00,0,2022-08-25T22:22:15.282181,3.0
0,7023,541,6917.7,24.73,-6,5934.1,854.5,70.0,-541,11.93,10.71,2022-08-25 21:23:13+00:00,0,2022-08-25T22:23:18.369558,3.0
0,7023,536,6917.71,24.74,1,5934.1,854.5,70.0,-536,11.93,10.71,2022-08-25 21:24:17+00:00,0,2022-08-25T22:24:21.306927,2.9
0,7023,483,6917.72,24.75,91,5934.1,854.5,70.0,-522,11.93,10.75,2022-08-25 21:25:20+00:00,0,2022-08-25T22:25:24.437327,3.1
0,7023,465,6917.73,24.76,16,5934.1,854.5,70.0,-465,11.93,10.75,2022-08-25 21:26:22+00:00,0,2022-08-25T22:26:27.678767,3.2
0,7023,515,6917.73,24.76,-26,5934.1,854.5,70.0,-515,11.93,10.79,2022-08-25 21:27:26+00:00,0,2022-08-25T22:27:30.735207,3.0
0,7023,564,6917.74,24.77,21,5934.1,854.5,70.0,-564,11.93,10.79,2022-08-25 21:28:29+00:00,0,2022-08-25T22:28:33.991477,3.3
0,7023,556,6917.75,24.78,-17,5934.1,854.5,70.0,-564,11.93,10.79,2022-08-25 21:29:33+00:00,0,2022-08-25T22:29:37.310921,3.3
0,7023,456,6917.76,24.79,-28,5934.1,854.5,70.0,-456,11.93,10.82,2022-08-25 21:30:36+00:00,0,2022-08-25T22:30:40.586206,3.2
0,7023,451,6917.77,24.8,15,5934.1,854.5,70.0,-451,11.93,10.82,2022-08-25 21:31:38+00:00,0,2022-08-25T22:31:43.632414,3.0
0,7023,492,6917.78,24.81,-27,5934.1,854.5,70.0,-492,11.93,10.82,2022-08-25 21:32:42+00:00,0,2022-08-25T22:32:46.902934,3.2
0,7023,596,6917.79,24.82,21,5934.1,854.5,70.0,-596,11.93,10.86,2022-08-25 21:33:46+00:00,0,2022-08-25T22:33:50.133463,3.2
0,7023,507,6917.8,24.83,2,5934.1,854.5,70.0,-507,11.93,10.86,2022-08-25 21:34:49+00:00,0,2022-08-25T22:34:53.298957,3.1
0,7023,537,6917.81,24.83,29,5934.1,854.5,70.0,-556,11.93,10.86,2022-08-25 21:35:52+00:00,0,2022-08-25T22:35:56.453265,3.1
0,7023,547,6917.81,24.84,-29,5934.1,854.5,70.0,-539,11.93,10.89,2022-08-25 21:36:54+00:00,0,2022-08-25T22:36:59.615888,3.1
0,7023,693,6917.82,24.85,-65,5934.1,854.5,70.0,-693,11.93,10.89,2022-08-25 21:37:58+00:00,0,2022-08-25T22:38:02.863480,3.2
0,7023,747,6917.84,24.87,77,5934.1,854.5,70.0,-747,11.93,10.93,2022-08-25 21:39:01+00:00,2022-08-25T22:39:06.193467,3.3
0,7023,638,6917.85,24.88,-61,5934.1,854.5,70.0,-638,2022-08-25T22:40:09.256318,3.0
0,7023,617,6917.86,24.89,-6,5934.1,854.5,70.0,-619,11.93,10.93,2022-08-25 21:41:09+00:00,0,2022-08-25T22:41:12.521728,3.2
0,7023,622,6917.87,24.9,0,5934.1,854.5,70.0,-622,11.93,10.97,2022-08-25T22:42:15.834462,3.3
0,7023,615,6917.88,24.91,-4,5934.1,854.5,70.0,-615,11.93,10.97,2022-08-25 21:43:14+00:00,0,2022-08-25T22:43:18.847630,3.0
0,7023,505,6917.89,24.92,-14,5934.1,854.5,70.0,-505,11.93,10.97,2022-08-25 21:44:17+00:00,2022-08-25T22:44:21.998194,3.1
0,7023,565,6917.9,24.93,-44,5934.1,854.5,70.0,-565,11.93,11.01,2022-08-25 21:45:21+00:00,0,2022-08-25T22:45:25.007472,3.0
0,7023,507,6917.91,24.94,-14,5934.1,854.51,69.0,-507,11.93,11.01,2022-08-25 21:46:24+00:00,0,2022-08-25T22:46:27.973799,3.0
0,7023,574,6917.92,24.95,8,5934.1,854.51,69.0,-574,11.93,11.01,2022-08-25 21:47:27+00:00,0,2022-08-25T22:47:31.107153,3.1
0,7023,557,6917.93,24.96,8,5934.1,854.51,69.0,-563,11.93,11.05,2022-08-25T22:48:34.419205,3.3
0,7023,681,6917.94,24.97,33,5934.1,854.51,69.0,-681,11.93,11.05,2022-08-25T22:49:37.505932,3.0
0,7023,684,6917.95,24.98,-8,5934.1,854.51,69.0,-684,11.93,11.1,2022-08-25T22:50:40.727231,3.2
0,7023,663,6917.96,24.99,-54,5934.1,854.51,69.0,-663,11.93,11.1,2022-08-25T22:51:43.993803,3.2
0,7023,591,6917.97,25.0,-53,5934.1,854.51,69.0,-548,11.93,2022-08-25T22:52:47.191159,3.2
0,7023,585,6917.99,25.02,-68,5934.1,854.51,69.0,-585,11.93,11.13,2022-08-25T22:53:50.382573,3.2
0,7023,567,6918.0,25.03,8,5934.1,854.51,69.0,-567,11.93,11.13,2022-08-25T22:54:53.486321,3.1
54.5,70.0,-668,11.93,10.93,2022-08-25 21:40:08+00:00,0,2022-08-25T22:40:12.460250,3.3
0,7023,619,6917.86,24.89,7,5934.1,854.5,70.0,-623,11.93,10.93,2022-08-25 21:41:11+00:00,0,2022-08-25T22:41:15.711520,3.2
0,7023,624,6917.87,24.9,-12,5934.1,854.5,70.0,-624,11.93,10.97,2022-08-25 21:42:15+00:00,0,2022-08-25T22:42:18.774159,3.1
0,7023,611,6917.88,24.91,4,5934.1,854.5,70.0,-611,11.93,10.97,2022-08-25 21:43:17+00:00,0,2022-08-25T22:43:21.825544,3.0
0,7023,500,6917.89,24.92,7,5934.1,854.5,70.0,-500,11.93,10.97,2022-08-25 21:44:20+00:00,0,2022-08-25T22:44:24.987035,3.1
0,7023,575,6917.9,24.93,-79,5934.1,854.5,70.0,-575,11.93,11.01,2022-08-25 21:45:24+00:00,0,2022-08-25T22:45:27.990459,3.0
0,7023,513,6917.91,24.94,-32,5934.1,854.51,69.0,-513,11.93,11.01,2022-08-25 21:46:26+00:00,0,2022-08-25T22:46:31.085829,3.0
0,7023,563,6917.92,24.95,0,5934.1,854.51,69.0,-563,11.93,11.01,2022-08-25 21:47:30+00:00,0,2022-08-25T22:47:34.259341,3.1
0,7023,563,6917.93,24.96,-33,5934.1,854.51,69.0,-572,11.93,11.05,2022-08-25 21:48:32+00:00,0,2022-08-25T22:48:37.362633,3.1
0,7023,681,6917.94,24.97,-8,5934.1,854.51,69.0,-681,11.93,11.05,2022-08-25 21:49:35+00:00,0,2022-08-25T22:49:40.547091,3.1
0,7023,691,6917.95,24.98,-5,5934.1,854.51,69.0,-691,11.93,11.1,2022-08-25 21:50:39+00:00,0,2022-08-25T22:50:43.823458,3.2
0,7023,663,6917.96,24.99,53,5934.1,854.51,69.0,-643,11.93,11.1,2022-08-25 21:51:42+00:00,0,2022-08-25T22:51:47.044822,3.2
0,7023,548,6917.98,25.01,-7,5934.1,854.51,69.0,-548,11.93,11.1,2022-08-25 21:52:45+00:00,0,2022-08-25T22:52:50.215095,3.1
0,7023,581,6917.99,25.02,-34,5934.1,854.51,69.0,-581,11.93,11.13,2022-08-25 21:53:48+00:00,0,2022-08-25T22:53:53.321635,3.0
0,7023,562,6918.0,25.03,8,5934.1,854.51,69.0,-562,11.93,11.13,2022-08-25 21:54:52+00:00,0,2022-08-25T22:54:56.424006,3.0
